"order_item_id","order_id","sku","quantity","unit_price","discount_pct"
"581","581","SKU-00878","4","115.39","0.0018"
"582","582","SKU-00895","3","115.58","0.0021"
"583","583","SKU-00912","2","115.77","0.0024"
"584","584","SKU-00929","1","115.96","0.0002"
"585","585","SKU-00946","4","116.15","0.0005"
"586","586","SKU-00963","3","116.34","0.0008"
"587","587","SKU-00980","2","116.53","0.0011"
"588","588","SKU-00997","1","116.72","0.0014"
"589","589","SKU-00014","4","116.91","0.0017"
"590","590","SKU-00031","3","117.10","0.0020"
"591","591","SKU-00048","2","117.29","0.0023"
"592","592","SKU-00065","1","117.48","0.0001"
"593","593","SKU-00082","4","117.67","0.0004"
"594","594","SKU-00099","3","117.86","0.0007"
"595","595","SKU-00116","2","118.05","0.0010"
"596","596","SKU-00133","1","118.24","0.0013"
"597","597","SKU-00150","4","118.43","0.0016"
"598","598","SKU-00167","3","118.62","0.0019"
"599","599","SKU-00184","2","118.81","0.0022"
"600","600","SKU-00201","1","119.00","0.0000"
"601","601","SKU-00218","4","119.19","0.0003"
"602","602","SKU-00235","3","119.38","0.0006"
"603","603","SKU-00252","2","119.57","0.0009"
"604","604","SKU-00269","1","119.76","0.0012"
"605","605","SKU-00286","4","119.95","0.0015"
"606","606","SKU-00303","3","120.14","0.0018"
"607","607","SKU-00320","2","120.33","0.0021"
"608","608","SKU-00337","1","120.52","0.0024"
"609","609","SKU-00354","4","120.71","0.0002"
"610","610","SKU-00371","3","120.90","0.0005"
"611","611","SKU-00388","2","121.09","0.0008"
"612","612","SKU-00405","1","121.28","0.0011"
"613","613","SKU-00422","4","121.47","0.0014"
"614","614","SKU-00439","3","121.66","0.0017"
"615","615","SKU-00456","2","121.85","0.0020"
"616","616","SKU-00473","1","122.04","0.0023"
"617","617","SKU-00490","4","122.23","0.0001"
"618","618","SKU-00507","3","122.42","0.0004"
"619","619","SKU-00524","2","122.61","0.0007"
"620","620","SKU-00541","1","122.80","0.0010"
"621","621","SKU-00558","4","122.99","0.0013"
"622","622","SKU-00575","3","123.18","0.0016"
"623","623","SKU-00592","2","123.37","0.0019"
"624","624","SKU-00609","1","123.56","0.0022"
"625","625","SKU-00626","4","123.75","0.0000"
"626","626","SKU-00643","3","123.94","0.0003"
"627","627","SKU-00660","2","124.13","0.0006"
"628","628","SKU-00677","1","124.32","0.0009"
"629","629","SKU-00694","4","124.51","0.0012"
"630","630","SKU-00711","3","124.70","0.0015"
"631","631","SKU-00728","2","124.89","0.0018"
"632","632","SKU-00745","1","125.08","0.0021"
"633","633","SKU-00762","4","125.27","0.0024"
"634","634","SKU-00779","3","125.46","0.0002"
"635","635","SKU-00796","2","125.65","0.0005"
"636","636","SKU-00813","1","125.84","0.0008"
"637","637","SKU-00830","4","126.03","0.0011"
"638","638","SKU-00847","3","126.22","0.0014"
"639","639","SKU-00864","2","126.41","0.0017"
"640","640","SKU-00881","1","126.60","0.0020"
"641","641","SKU-00898","4","126.79","0.0023"
"642","642","SKU-00915","3","126.98","0.0001"
"643","643","SKU-00932","2","127.17","0.0004"
"644","644","SKU-00949","1","127.36","0.0007"
"645","645","SKU-00966","4","127.55","0.0010"
"646","646","SKU-00983","3","127.74","0.0013"
"647","647","SKU-01000","2","127.93","0.0016"
"648","648","SKU-00017","1","128.12","0.0019"
"649","649","SKU-00034","4","128.31","0.0022"
"650","650","SKU-00051","3","128.50","0.0000"
"651","651","SKU-00068","2","128.69","0.0003"
"652","652","SKU-00085","1","128.88","0.0006"
"653","653","SKU-00102","4","129.07","0.0009"
"654","654","SKU-00119","3","129.26","0.0012"
"655","655","SKU-00136","2","129.45","0.0015"
"656","656","SKU-00153","1","129.64","0.0018"
"657","657","SKU-00170","4","129.83","0.0021"
"658","658","SKU-00187","3","130.02","0.0024"
"659","659","SKU-00204","2","130.21","0.0002"
"660","660","SKU-00221","1","130.40","0.0005"
"661","661","SKU-00238","4","130.59","0.0008"
"662","662","SKU-00255","3","130.78","0.0011"
"663","663","SKU-00272","2","130.97","0.0014"
"664","664","SKU-00289","1","131.16","0.0017"
"665","665","SKU-00306","4","131.35","0.0020"
"666","666","SKU-00323","3","131.54","0.0023"
"667","667","SKU-00340","2","131.73","0.0001"
"668","668","SKU-00357","1","131.92","0.0004"
"669","669","SKU-00374","4","132.11","0.0007"
"670","670","SKU-00391","3","132.30","0.0010"
"671","671","SKU-00408","2","132.49","0.0013"
"672","672","SKU-00425","1","132.68","0.0016"
"673","673","SKU-00442","4","132.87","0.0019"
"674","674","SKU-00459","3","133.06","0.0022"
"675","675","SKU-00476","2","133.25","0.0000"
"676","676","SKU-00493","1","133.44","0.0003"
"677","677","SKU-00510","4","133.63","0.0006"
"678","678","SKU-00527","3","133.82","0.0009"
"679","679","SKU-00544","2","134.01","0.0012"
"680","680","SKU-00561","1","134.20","0.0015"
"681","681","SKU-00578","4","134.39","0.0018"
"682","682","SKU-00595","3","134.58","0.0021"
"683","683","SKU-00612","2","134.77","0.0024"
"684","684","SKU-00629","1","134.96","0.0002"
"685","685","SKU-00646","4","135.15","0.0005"
"686","686","SKU-00663","3","135.34","0.0008"
"687","687","SKU-00680","2","135.53","0.0011"
"688","688","SKU-00697","1","135.72","0.0014"
"689","689","SKU-00714","4","135.91","0.0017"
"690","690","SKU-00731","3","136.10","0.0020"
"691","691","SKU-00748","2","136.29","0.0023"
"692","692","SKU-00765","1","136.48","0.0001"
"693","693","SKU-00782","4","136.67","0.0004"
"694","694","SKU-00799","3","136.86","0.0007"
"695","695","SKU-00816","2","137.05","0.0010"
"696","696","SKU-00833","1","137.24","0.0013"
"697","697","SKU-00850","4","137.43","0.0016"
"698","698","SKU-00867","3","137.62","0.0019"
"699","699","SKU-00884","2","137.81","0.0022"
"700","700","SKU-00901","1","138.00","0.0000"
"701","701","SKU-00918","4","138.19","0.0003"
"702","702","SKU-00935","3","138.38","0.0006"
"703","703","SKU-00952","2","138.57","0.0009"
"704","704","SKU-00969","1","138.76","0.0012"
"705","705","SKU-00986","4","138.95","0.0015"
"706","706","SKU-00003","3","139.14","0.0018"
"707","707","SKU-00020","2","139.33","0.0021"
"708","708","SKU-00037","1","139.52","0.0024"
"709","709","SKU-00054","4","139.71","0.0002"
"710","710","SKU-00071","3","139.90","0.0005"
"711","711","SKU-00088","2","140.09","0.0008"
"712","712","SKU-00105","1","140.28","0.0011"
"713","713","SKU-00122","4","140.47","0.0014"
"714","714","SKU-00139","3","140.66","0.0017"
"715","715","SKU-00156","2","140.85","0.0020"
"716","716","SKU-00173","1","141.04","0.0023"
"717","717","SKU-00190","4","141.23","0.0001"
"718","718","SKU-00207","3","141.42","0.0004"
"719","719","SKU-00224","2","141.61","0.0007"
"720","720","SKU-00241","1","141.80","0.0010"
"721","721","SKU-00258","4","141.99","0.0013"
"722","722","SKU-00275","3","142.18","0.0016"
"723","723","SKU-00292","2","142.37","0.0019"
"724","724","SKU-00309","1","142.56","0.0022"
"725","725","SKU-00326","4","142.75","0.0000"
"726","726","SKU-00343","3","142.94","0.0003"
"727","727","SKU-00360","2","143.13","0.0006"
"728","728","SKU-00377","1","143.32","0.0009"
"729","729","SKU-00394","4","143.51","0.0012"
"730","730","SKU-00411","3","143.70","0.0015"
"731","731","SKU-00428","2","143.89","0.0018"
"732","732","SKU-00445","1","144.08","0.0021"
"733","733","SKU-00462","4","144.27","0.0024"
"734","734","SKU-00479","3","144.46","0.0002"
"735","735","SKU-00496","2","144.65","0.0005"
"736","736","SKU-00513","1","144.84","0.0008"
"737","737","SKU-00530","4","145.03","0.0011"
"738","738","SKU-00547","3","145.22","0.0014"
"739","739","SKU-00564","2","145.41","0.0017"
"740","740","SKU-00581","1","145.60","0.0020"
"741","741","SKU-00598","4","145.79","0.0023"
"742","742","SKU-00615","3","145.98","0.0001"
"743","743","SKU-00632","2","146.17","0.0004"
"744","744","SKU-00649","1","146.36","0.0007"
"745","745","SKU-00666","4","146.55","0.0010"
"746","746","SKU-00683","3","146.74","0.0013"
"747","747","SKU-00700","2","146.93","0.0016"
"748","748","SKU-00717","1","147.12","0.0019"
"749","749","SKU-00734","4","147.31","0.0022"
"750","750","SKU-00751","3","147.50","0.0000"
"751","751","SKU-00768","2","147.69","0.0003"
"752","752","SKU-00785","1","147.88","0.0006"
"753","753","SKU-00802","4","148.07","0.0009"
"754","754","SKU-00819","3","148.26","0.0012"
"755","755","SKU-00836","2","148.45","0.0015"
"756","756","SKU-00853","1","148.64","0.0018"
"757","757","SKU-00870","4","148.83","0.0021"
"758","758","SKU-00887","3","149.02","0.0024"
"759","759","SKU-00904","2","149.21","0.0002"
"760","760","SKU-00921","1","149.40","0.0005"
"761","761","SKU-00938","4","149.59","0.0008"
"762","762","SKU-00955","3","149.78","0.0011"
"763","763","SKU-00972","2","149.97","0.0014"
"764","764","SKU-00989","1","150.16","0.0017"
"765","765","SKU-00006","4","150.35","0.0020"
"766","766","SKU-00023","3","150.54","0.0023"
"767","767","SKU-00040","2","150.73","0.0001"
"768","768","SKU-00057","1","150.92","0.0004"
"769","769","SKU-00074","4","151.11","0.0007"
"770","770","SKU-00091","3","151.30","0.0010"
"771","771","SKU-00108","2","151.49","0.0013"
"772","772","SKU-00125","1","151.68","0.0016"
"773","773","SKU-00142","4","151.87","0.0019"
"774","774","SKU-00159","3","152.06","0.0022"
"775","775","SKU-00176","2","152.25","0.0000"
"776","776","SKU-00193","1","152.44","0.0003"
"777","777","SKU-00210","4","152.63","0.0006"
"778","778","SKU-00227","3","152.82","0.0009"
"779","779","SKU-00244","2","153.01","0.0012"
"780","780","SKU-00261","1","153.20","0.0015"
"781","781","SKU-00278","4","153.39","0.0018"
"782","782","SKU-00295","3","153.58","0.0021"
"783","783","SKU-00312","2","153.77","0.0024"
"784","784","SKU-00329","1","153.96","0.0002"
"785","785","SKU-00346","4","154.15","0.0005"
"786","786","SKU-00363","3","154.34","0.0008"
"787","787","SKU-00380","2","154.53","0.0011"
"788","788","SKU-00397","1","154.72","0.0014"
"789","789","SKU-00414","4","154.91","0.0017"
"790","790","SKU-00431","3","155.10","0.0020"
"791","791","SKU-00448","2","155.29","0.0023"
"792","792","SKU-00465","1","155.48","0.0001"
"793","793","SKU-00482","4","155.67","0.0004"
"794","794","SKU-00499","3","155.86","0.0007"
"795","795","SKU-00516","2","156.05","0.0010"
"796","796","SKU-00533","1","156.24","0.0013"
"797","797","SKU-00550","4","156.43","0.0016"
"798","798","SKU-00567","3","156.62","0.0019"
"799","799","SKU-00584","2","156.81","0.0022"
"800","800","SKU-00601","1","157.00","0.0000"
"801","801","SKU-00618","4","157.19","0.0003"
"802","802","SKU-00635","3","157.38","0.0006"
"803","803","SKU-00652","2","157.57","0.0009"
"804","804","SKU-00669","1","157.76","0.0012"
"805","805","SKU-00686","4","157.95","0.0015"
"806","806","SKU-00703","3","158.14","0.0018"
"807","807","SKU-00720","2","158.33","0.0021"
"808","808","SKU-00737","1","158.52","0.0024"
"809","809","SKU-00754","4","158.71","0.0002"
"810","810","SKU-00771","3","158.90","0.0005"
"811","811","SKU-00788","2","159.09","0.0008"
"812","812","SKU-00805","1","159.28","0.0011"
"813","813","SKU-00822","4","159.47","0.0014"
"814","814","SKU-00839","3","159.66","0.0017"
"815","815","SKU-00856","2","159.85","0.0020"
"816","816","SKU-00873","1","160.04","0.0023"
"817","817","SKU-00890","4","160.23","0.0001"
"818","818","SKU-00907","3","160.42","0.0004"
"819","819","SKU-00924","2","160.61","0.0007"
"820","820","SKU-00941","1","160.80","0.0010"
"821","821","SKU-00958","4","160.99","0.0013"
"822","822","SKU-00975","3","161.18","0.0016"
"823","823","SKU-00992","2","161.37","0.0019"
"824","824","SKU-00009","1","161.56","0.0022"
"825","825","SKU-00026","4","161.75","0.0000"
"826","826","SKU-00043","3","161.94","0.0003"
"827","827","SKU-00060","2","162.13","0.0006"
"828","828","SKU-00077","1","162.32","0.0009"
"829","829","SKU-00094","4","162.51","0.0012"
"830","830","SKU-00111","3","162.70","0.0015"
"831","831","SKU-00128","2","162.89","0.0018"
"832","832","SKU-00145","1","163.08","0.0021"
"833","833","SKU-00162","4","163.27","0.0024"
"834","834","SKU-00179","3","163.46","0.0002"
"835","835","SKU-00196","2","163.65","0.0005"
"836","836","SKU-00213","1","163.84","0.0008"
"837","837","SKU-00230","4","164.03","0.0011"
"838","838","SKU-00247","3","164.22","0.0014"
"839","839","SKU-00264","2","164.41","0.0017"
"840","840","SKU-00281","1","164.60","0.0020"
"841","841","SKU-00298","4","164.79","0.0023"
"842","842","SKU-00315","3","164.98","0.0001"
"843","843","SKU-00332","2","165.17","0.0004"
"844","844","SKU-00349","1","165.36","0.0007"
"845","845","SKU-00366","4","165.55","0.0010"
"846","846","SKU-00383","3","165.74","0.0013"
"847","847","SKU-00400","2","165.93","0.0016"
"848","848","SKU-00417","1","166.12","0.0019"
"849","849","SKU-00434","4","166.31","0.0022"
"850","850","SKU-00451","3","166.50","0.0000"
"851","851","SKU-00468","2","166.69","0.0003"
"852","852","SKU-00485","1","166.88","0.0006"
"853","853","SKU-00502","4","167.07","0.0009"
"854","854","SKU-00519","3","167.26","0.0012"
"855","855","SKU-00536","2","167.45","0.0015"
"856","856","SKU-00553","1","167.64","0.0018"
"857","857","SKU-00570","4","167.83","0.0021"
"858","858","SKU-00587","3","168.02","0.0024"
"859","859","SKU-00604","2","168.21","0.0002"
"860","860","SKU-00621","1","168.40","0.0005"
"861","861","SKU-00638","4","168.59","0.0008"
"862","862","SKU-00655","3","168.78","0.0011"
"863","863","SKU-00672","2","168.97","0.0014"
"864","864","SKU-00689","1","169.16","0.0017"
"865","865","SKU-00706","4","169.35","0.0020"
"866","866","SKU-00723","3","169.54","0.0023"
"867","867","SKU-00740","2","169.73","0.0001"
"868","868","SKU-00757","1","169.92","0.0004"
"869","869","SKU-00774","4","170.11","0.0007"
"870","870","SKU-00791","3","170.30","0.0010"
"871","871","SKU-00808","2","170.49","0.0013"
"872","872","SKU-00825","1","170.68","0.0016"
"873","873","SKU-00842","4","170.87","0.0019"
"874","874","SKU-00859","3","171.06","0.0022"
"875","875","SKU-00876","2","171.25","0.0000"
"876","876","SKU-00893","1","171.44","0.0003"
"877","877","SKU-00910","4","171.63","0.0006"
"878","878","SKU-00927","3","171.82","0.0009"
"879","879","SKU-00944","2","172.01","0.0012"
"880","880","SKU-00961","1","172.20","0.0015"
"881","881","SKU-00978","4","172.39","0.0018"
"882","882","SKU-00995","3","172.58","0.0021"
"883","883","SKU-00012","2","172.77","0.0024"
"884","884","SKU-00029","1","172.96","0.0002"
"885","885","SKU-00046","4","173.15","0.0005"
"886","886","SKU-00063","3","173.34","0.0008"
"887","887","SKU-00080","2","173.53","0.0011"
"888","888","SKU-00097","1","173.72","0.0014"
"889","889","SKU-00114","4","173.91","0.0017"
"890","890","SKU-00131","3","174.10","0.0020"
"891","891","SKU-00148","2","174.29","0.0023"
"892","892","SKU-00165","1","174.48","0.0001"
"893","893","SKU-00182","4","174.67","0.0004"
"894","894","SKU-00199","3","174.86","0.0007"
"895","895","SKU-00216","2","175.05","0.0010"
"896","896","SKU-00233","1","175.24","0.0013"
"897","897","SKU-00250","4","175.43","0.0016"
"898","898","SKU-00267","3","175.62","0.0019"
"899","899","SKU-00284","2","175.81","0.0022"
"900","900","SKU-00301","1","176.00","0.0000"
"901","901","SKU-00318","4","176.19","0.0003"
"902","902","SKU-00335","3","176.38","0.0006"
"903","903","SKU-00352","2","176.57","0.0009"
"904","904","SKU-00369","1","176.76","0.0012"
"905","905","SKU-00386","4","176.95","0.0015"
"906","906","SKU-00403","3","177.14","0.0018"
"907","907","SKU-00420","2","177.33","0.0021"
"908","908","SKU-00437","1","177.52","0.0024"
"909","909","SKU-00454","4","177.71","0.0002"
"910","910","SKU-00471","3","177.90","0.0005"
"911","911","SKU-00488","2","178.09","0.0008"
"912","912","SKU-00505","1","178.28","0.0011"
"913","913","SKU-00522","4","178.47","0.0014"
"914","914","SKU-00539","3","178.66","0.0017"
"915","915","SKU-00556","2","178.85","0.0020"
"916","916","SKU-00573","1","179.04","0.0023"
"917","917","SKU-00590","4","179.23","0.0001"
"918","918","SKU-00607","3","179.42","0.0004"
"919","919","SKU-00624","2","179.61","0.0007"
"920","920","SKU-00641","1","179.80","0.0010"
"921","921","SKU-00658","4","179.99","0.0013"
"922","922","SKU-00675","3","180.18","0.0016"
"923","923","SKU-00692","2","180.37","0.0019"
"924","924","SKU-00709","1","180.56","0.0022"
"925","925","SKU-00726","4","180.75","0.0000"
"926","926","SKU-00743","3","180.94","0.0003"
"927","927","SKU-00760","2","181.13","0.0006"
"928","928","SKU-00777","1","181.32","0.0009"
"929","929","SKU-00794","4","181.51","0.0012"
"930","930","SKU-00811","3","181.70","0.0015"
"931","931","SKU-00828","2","181.89","0.0018"
"932","932","SKU-00845","1","182.08","0.0021"
"933","933","SKU-00862","4","182.27","0.0024"
"934","934","SKU-00879","3","182.46","0.0002"
"935","935","SKU-00896","2","182.65","0.0005"
"936","936","SKU-00913","1","182.84","0.0008"
"937","937","SKU-00930","4","183.03","0.0011"
"938","938","SKU-00947","3","183.22","0.0014"
"939","939","SKU-00964","2","183.41","0.0017"
"940","940","SKU-00981","1","183.60","0.0020"
"941","941","SKU-00998","4","183.79","0.0023"
"942","942","SKU-00015","3","183.98","0.0001"
"943","943","SKU-00032","2","184.17","0.0004"
"944","944","SKU-00049","1","184.36","0.0007"
"945","945","SKU-00066","4","184.55","0.0010"
"946","946","SKU-00083","3","184.74","0.0013"
"947","947","SKU-00100","2","184.93","0.0016"
"948","948","SKU-00117","1","185.12","0.0019"
"949","949","SKU-00134","4","185.31","0.0022"
"950","950","SKU-00151","3","185.50","0.0000"
"951","951","SKU-00168","2","185.69","0.0003"
"952","952","SKU-00185","1","185.88","0.0006"
"953","953","SKU-00202","4","186.07","0.0009"
"954","954","SKU-00219","3","186.26","0.0012"
"955","955","SKU-00236","2","186.45","0.0015"
"956","956","SKU-00253","1","186.64","0.0018"
"957","957","SKU-00270","4","186.83","0.0021"
"958","958","SKU-00287","3","187.02","0.0024"
"959","959","SKU-00304","2","187.21","0.0002"
"960","960","SKU-00321","1","187.40","0.0005"
"961","961","SKU-00338","4","187.59","0.0008"
"962","962","SKU-00355","3","187.78","0.0011"
"963","963","SKU-00372","2","187.97","0.0014"
"964","964","SKU-00389","1","188.16","0.0017"
"965","965","SKU-00406","4","188.35","0.0020"
"966","966","SKU-00423","3","188.54","0.0023"
"967","967","SKU-00440","2","188.73","0.0001"
"968","968","SKU-00457","1","188.92","0.0004"
"969","969","SKU-00474","4","189.11","0.0007"
"970","970","SKU-00491","3","189.30","0.0010"
"971","971","SKU-00508","2","189.49","0.0013"
"972","972","SKU-00525","1","189.68","0.0016"
"973","973","SKU-00542","4","189.87","0.0019"
"974","974","SKU-00559","3","190.06","0.0022"
"975","975","SKU-00576","2","190.25","0.0000"
"976","976","SKU-00593","1","190.44","0.0003"
"977","977","SKU-00610","4","190.63","0.0006"
"978","978","SKU-00627","3","190.82","0.0009"
"979","979","SKU-00644","2","191.01","0.0012"
"980","980","SKU-00661","1","191.20","0.0015"
"981","981","SKU-00678","4","191.39","0.0018"
"982","982","SKU-00695","3","191.58","0.0021"
"983","983","SKU-00712","2","191.77","0.0024"
"984","984","SKU-00729","1","191.96","0.0002"
"985","985","SKU-00746","4","192.15","0.0005"
"986","986","SKU-00763","3","192.34","0.0008"
"987","987","SKU-00780","2","192.53","0.0011"
"988","988","SKU-00797","1","192.72","0.0014"
"989","989","SKU-00814","4","192.91","0.0017"
"990","990","SKU-00831","3","193.10","0.0020"
"991","991","SKU-00848","2","193.29","0.0023"
"992","992","SKU-00865","1","193.48","0.0001"
"993","993","SKU-00882","4","193.67","0.0004"
