"order_id","customer_id","order_ts","order_status","order_total","sales_channel","attrs","order_date"
"212","12","2026-09-16 04:48:41.437","PLACED","52.56","store","{""device"":""tablet"",""promo"":""NONE""}","2026-09-16"
"213","13","2026-09-16 04:11:41.437","SHIPPED","52.69","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-09-16"
"214","14","2026-09-16 03:34:41.437","DELIVERED","52.82","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-09-16"
"215","15","2026-09-16 02:57:41.437","CANCELLED","52.95","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-09-16"
"216","16","2026-09-16 02:20:41.437","PLACED","53.08","web","{""device"":""desktop"",""promo"":""NONE""}","2026-09-16"
"217","17","2026-09-16 01:43:41.437","SHIPPED","53.21","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-09-16"
"218","18","2026-09-16 01:06:41.437","DELIVERED","53.34","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-09-16"
"219","19","2026-09-16 00:29:41.437","CANCELLED","53.47","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-09-16"
"220","20","2026-09-15 23:52:41.437","PLACED","53.60","app","{""device"":""mobile"",""promo"":""NONE""}","2026-09-15"
"221","21","2026-09-15 23:15:41.437","SHIPPED","53.73","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-09-15"
"222","22","2026-09-15 22:38:41.437","DELIVERED","53.86","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-09-15"
"223","23","2026-09-15 22:01:41.437","CANCELLED","53.99","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-09-15"
"224","24","2026-09-15 21:24:41.437","PLACED","54.12","store","{""device"":""tablet"",""promo"":""NONE""}","2026-09-15"
"225","25","2026-09-15 20:47:41.437","SHIPPED","54.25","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-09-15"
"226","26","2026-09-15 20:10:41.437","DELIVERED","54.38","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-09-15"
"227","27","2026-09-15 19:33:41.437","CANCELLED","54.51","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-09-15"
"228","28","2026-09-15 18:56:41.437","PLACED","54.64","web","{""device"":""desktop"",""promo"":""NONE""}","2026-09-15"
"229","29","2026-09-15 18:19:41.437","SHIPPED","54.77","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-09-15"
"230","30","2026-09-15 17:42:41.437","DELIVERED","54.90","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-09-15"
"231","31","2026-09-15 17:05:41.437","CANCELLED","55.03","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-09-15"
"232","32","2026-09-15 16:28:41.437","PLACED","55.16","app","{""device"":""mobile"",""promo"":""NONE""}","2026-09-15"
"233","33","2026-09-15 15:51:41.437","SHIPPED","55.29","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-09-15"
"234","34","2026-09-15 15:14:41.437","DELIVERED","55.42","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-09-15"
"235","35","2026-09-15 14:37:41.437","CANCELLED","55.55","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-09-15"
"236","36","2026-09-15 14:00:41.437","PLACED","55.68","store","{""device"":""tablet"",""promo"":""NONE""}","2026-09-15"
"237","37","2026-09-15 13:23:41.437","SHIPPED","55.81","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-09-15"
"238","38","2026-09-15 12:46:41.437","DELIVERED","55.94","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-09-15"
"239","39","2026-09-15 12:09:41.437","CANCELLED","56.07","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-09-15"
"240","40","2026-09-15 11:32:41.437","PLACED","56.20","web","{""device"":""desktop"",""promo"":""NONE""}","2026-09-15"
"241","41","2026-09-15 10:55:41.437","SHIPPED","56.33","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-09-15"
"242","42","2026-09-15 10:18:41.437","DELIVERED","56.46","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-09-15"
"243","43","2026-09-15 09:41:41.437","CANCELLED","56.59","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-09-15"
"244","44","2026-09-15 09:04:41.437","PLACED","56.72","app","{""device"":""mobile"",""promo"":""NONE""}","2026-09-15"
"245","45","2026-09-15 08:27:41.437","SHIPPED","56.85","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-09-15"
"246","46","2026-09-15 07:50:41.437","DELIVERED","56.98","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-09-15"
"247","47","2026-09-15 07:13:41.437","CANCELLED","57.11","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-09-15"
"248","48","2026-09-15 06:36:41.437","PLACED","57.24","store","{""device"":""tablet"",""promo"":""NONE""}","2026-09-15"
"249","49","2026-09-15 05:59:41.437","SHIPPED","57.37","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-09-15"
"250","50","2026-09-15 05:22:41.437","DELIVERED","57.50","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-09-15"
"251","51","2026-09-15 04:45:41.437","CANCELLED","57.63","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-09-15"
"252","52","2026-09-15 04:08:41.437","PLACED","57.76","web","{""device"":""desktop"",""promo"":""NONE""}","2026-09-15"
"253","53","2026-09-15 03:31:41.437","SHIPPED","57.89","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-09-15"
"254","54","2026-09-15 02:54:41.437","DELIVERED","58.02","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-09-15"
"255","55","2026-09-15 02:17:41.437","CANCELLED","58.15","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-09-15"
"256","56","2026-09-15 01:40:41.437","PLACED","58.28","app","{""device"":""mobile"",""promo"":""NONE""}","2026-09-15"
"257","57","2026-09-15 01:03:41.437","SHIPPED","58.41","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-09-15"
"258","58","2026-09-15 00:26:41.437","DELIVERED","58.54","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-09-15"
"259","59","2026-09-14 23:49:41.437","CANCELLED","58.67","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-09-14"
"260","60","2026-09-14 23:12:41.437","PLACED","58.80","store","{""device"":""tablet"",""promo"":""NONE""}","2026-09-14"
"261","61","2026-09-14 22:35:41.437","SHIPPED","58.93","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-09-14"
"262","62","2026-09-14 21:58:41.437","DELIVERED","59.06","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-09-14"
"263","63","2026-09-14 21:21:41.437","CANCELLED","59.19","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-09-14"
"264","64","2026-09-14 20:44:41.437","PLACED","59.32","web","{""device"":""desktop"",""promo"":""NONE""}","2026-09-14"
"265","65","2026-09-14 20:07:41.437","SHIPPED","59.45","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-09-14"
"266","66","2026-09-14 19:30:41.437","DELIVERED","59.58","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-09-14"
"267","67","2026-09-14 18:53:41.437","CANCELLED","59.71","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-09-14"
"268","68","2026-09-14 18:16:41.437","PLACED","59.84","app","{""device"":""mobile"",""promo"":""NONE""}","2026-09-14"
"269","69","2026-09-14 17:39:41.437","SHIPPED","59.97","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-09-14"
"270","70","2026-09-14 17:02:41.437","DELIVERED","60.10","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-09-14"
"271","71","2026-09-14 16:25:41.437","CANCELLED","60.23","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-09-14"
"272","72","2026-09-14 15:48:41.437","PLACED","60.36","store","{""device"":""tablet"",""promo"":""NONE""}","2026-09-14"
"273","73","2026-09-14 15:11:41.437","SHIPPED","60.49","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-09-14"
"274","74","2026-09-14 14:34:41.437","DELIVERED","60.62","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-09-14"
"275","75","2026-09-14 13:57:41.437","CANCELLED","60.75","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-09-14"
"276","76","2026-09-14 13:20:41.437","PLACED","60.88","web","{""device"":""desktop"",""promo"":""NONE""}","2026-09-14"
"277","77","2026-09-14 12:43:41.437","SHIPPED","61.01","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-09-14"
"278","78","2026-09-14 12:06:41.437","DELIVERED","61.14","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-09-14"
"279","79","2026-09-14 11:29:41.437","CANCELLED","61.27","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-09-14"
"280","80","2026-09-14 10:52:41.437","PLACED","61.40","app","{""device"":""mobile"",""promo"":""NONE""}","2026-09-14"
"281","81","2026-09-14 10:15:41.437","SHIPPED","61.53","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-09-14"
"282","82","2026-09-14 09:38:41.437","DELIVERED","61.66","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-09-14"
"283","83","2026-09-14 09:01:41.437","CANCELLED","61.79","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-09-14"
"284","84","2026-09-14 08:24:41.437","PLACED","61.92","store","{""device"":""tablet"",""promo"":""NONE""}","2026-09-14"
"285","85","2026-09-14 07:47:41.437","SHIPPED","62.05","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-09-14"
"286","86","2026-09-14 07:10:41.437","DELIVERED","62.18","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-09-14"
"287","87","2026-09-14 06:33:41.437","CANCELLED","62.31","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-09-14"
"288","88","2026-09-14 05:56:41.437","PLACED","62.44","web","{""device"":""desktop"",""promo"":""NONE""}","2026-09-14"
"289","89","2026-09-14 05:19:41.437","SHIPPED","62.57","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-09-14"
"290","90","2026-09-14 04:42:41.437","DELIVERED","62.70","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-09-14"
"291","91","2026-09-14 04:05:41.437","CANCELLED","62.83","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-09-14"
"292","92","2026-09-14 03:28:41.437","PLACED","62.96","app","{""device"":""mobile"",""promo"":""NONE""}","2026-09-14"
"293","93","2026-09-14 02:51:41.437","SHIPPED","63.09","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-09-14"
"294","94","2026-09-14 02:14:41.437","DELIVERED","63.22","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-09-14"
"295","95","2026-09-14 01:37:41.437","CANCELLED","63.35","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-09-14"
"296","96","2026-09-14 01:00:41.437","PLACED","63.48","store","{""device"":""tablet"",""promo"":""NONE""}","2026-09-14"
"297","97","2026-09-14 00:23:41.437","SHIPPED","63.61","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-09-14"
"298","98","2026-09-13 23:46:41.437","DELIVERED","63.74","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-09-13"
"299","99","2026-09-13 23:09:41.437","CANCELLED","63.87","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-09-13"
"300","100","2026-09-13 22:32:41.437","PLACED","64.00","web","{""device"":""desktop"",""promo"":""NONE""}","2026-09-13"
"301","101","2026-09-13 21:55:41.437","SHIPPED","64.13","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-09-13"
"302","102","2026-09-13 21:18:41.437","DELIVERED","64.26","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-09-13"
"303","103","2026-09-13 20:41:41.437","CANCELLED","64.39","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-09-13"
"304","104","2026-09-13 20:04:41.437","PLACED","64.52","app","{""device"":""mobile"",""promo"":""NONE""}","2026-09-13"
"305","105","2026-09-13 19:27:41.437","SHIPPED","64.65","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-09-13"
"306","106","2026-09-13 18:50:41.437","DELIVERED","64.78","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-09-13"
"307","107","2026-09-13 18:13:41.437","CANCELLED","64.91","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-09-13"
"308","108","2026-09-13 17:36:41.437","PLACED","65.04","store","{""device"":""tablet"",""promo"":""NONE""}","2026-09-13"
"309","109","2026-09-13 16:59:41.437","SHIPPED","65.17","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-09-13"
"310","110","2026-09-13 16:22:41.437","DELIVERED","65.30","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-09-13"
"311","111","2026-09-13 15:45:41.437","CANCELLED","65.43","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-09-13"
"312","112","2026-09-13 15:08:41.437","PLACED","65.56","web","{""device"":""desktop"",""promo"":""NONE""}","2026-09-13"
"313","113","2026-09-13 14:31:41.437","SHIPPED","65.69","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-09-13"
"314","114","2026-09-13 13:54:41.437","DELIVERED","65.82","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-09-13"
"315","115","2026-09-13 13:17:41.437","CANCELLED","65.95","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-09-13"
"316","116","2026-09-13 12:40:41.437","PLACED","66.08","app","{""device"":""mobile"",""promo"":""NONE""}","2026-09-13"
"317","117","2026-09-13 12:03:41.437","SHIPPED","66.21","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-09-13"
"318","118","2026-09-13 11:26:41.437","DELIVERED","66.34","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-09-13"
"319","119","2026-09-13 10:49:41.437","CANCELLED","66.47","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-09-13"
"320","120","2026-09-13 10:12:41.437","PLACED","66.60","store","{""device"":""tablet"",""promo"":""NONE""}","2026-09-13"
"321","121","2026-09-13 09:35:41.437","SHIPPED","66.73","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-09-13"
"322","122","2026-09-13 08:58:41.437","DELIVERED","66.86","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-09-13"
"323","123","2026-09-13 08:21:41.437","CANCELLED","66.99","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-09-13"
"324","124","2026-09-13 07:44:41.437","PLACED","67.12","web","{""device"":""desktop"",""promo"":""NONE""}","2026-09-13"
"325","125","2026-09-13 07:07:41.437","SHIPPED","67.25","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-09-13"
"326","126","2026-09-13 06:30:41.437","DELIVERED","67.38","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-09-13"
"327","127","2026-09-13 05:53:41.437","CANCELLED","67.51","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-09-13"
"328","128","2026-09-13 05:16:41.437","PLACED","67.64","app","{""device"":""mobile"",""promo"":""NONE""}","2026-09-13"
"329","129","2026-09-13 04:39:41.437","SHIPPED","67.77","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-09-13"
"330","130","2026-09-13 04:02:41.437","DELIVERED","67.90","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-09-13"
"331","131","2026-09-13 03:25:41.437","CANCELLED","68.03","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-09-13"
"332","132","2026-09-13 02:48:41.437","PLACED","68.16","store","{""device"":""tablet"",""promo"":""NONE""}","2026-09-13"
"333","133","2026-09-13 02:11:41.437","SHIPPED","68.29","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-09-13"
"334","134","2026-09-13 01:34:41.437","DELIVERED","68.42","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-09-13"
"335","135","2026-09-13 00:57:41.437","CANCELLED","68.55","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-09-13"
"336","136","2026-09-13 00:20:41.437","PLACED","68.68","web","{""device"":""desktop"",""promo"":""NONE""}","2026-09-13"
"337","137","2026-09-12 23:43:41.437","SHIPPED","68.81","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-09-12"
"338","138","2026-09-12 23:06:41.437","DELIVERED","68.94","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-09-12"
"339","139","2026-09-12 22:29:41.437","CANCELLED","69.07","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-09-12"
"340","140","2026-09-12 21:52:41.437","PLACED","69.20","app","{""device"":""mobile"",""promo"":""NONE""}","2026-09-12"
"341","141","2026-09-12 21:15:41.437","SHIPPED","69.33","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-09-12"
"342","142","2026-09-12 20:38:41.437","DELIVERED","69.46","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-09-12"
"343","143","2026-09-12 20:01:41.437","CANCELLED","69.59","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-09-12"
"344","144","2026-09-12 19:24:41.437","PLACED","69.72","store","{""device"":""tablet"",""promo"":""NONE""}","2026-09-12"
"345","145","2026-09-12 18:47:41.437","SHIPPED","69.85","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-09-12"
"346","146","2026-09-12 18:10:41.437","DELIVERED","69.98","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-09-12"
"347","147","2026-09-12 17:33:41.437","CANCELLED","70.11","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-09-12"
"348","148","2026-09-12 16:56:41.437","PLACED","70.24","web","{""device"":""desktop"",""promo"":""NONE""}","2026-09-12"
"349","149","2026-09-12 16:19:41.437","SHIPPED","70.37","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-09-12"
"350","150","2026-09-12 15:42:41.437","DELIVERED","70.50","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-09-12"
"351","151","2026-09-12 15:05:41.437","CANCELLED","70.63","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-09-12"
"352","152","2026-09-12 14:28:41.437","PLACED","70.76","app","{""device"":""mobile"",""promo"":""NONE""}","2026-09-12"
"353","153","2026-09-12 13:51:41.437","SHIPPED","70.89","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-09-12"
"354","154","2026-09-12 13:14:41.437","DELIVERED","71.02","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-09-12"
"355","155","2026-09-12 12:37:41.437","CANCELLED","71.15","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-09-12"
"356","156","2026-09-12 12:00:41.437","PLACED","71.28","store","{""device"":""tablet"",""promo"":""NONE""}","2026-09-12"
"357","157","2026-09-12 11:23:41.437","SHIPPED","71.41","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-09-12"
"358","158","2026-09-12 10:46:41.437","DELIVERED","71.54","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-09-12"
"359","159","2026-09-12 10:09:41.437","CANCELLED","71.67","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-09-12"
"360","160","2026-09-12 09:32:41.437","PLACED","71.80","web","{""device"":""desktop"",""promo"":""NONE""}","2026-09-12"
"361","161","2026-09-12 08:55:41.437","SHIPPED","71.93","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-09-12"
"362","162","2026-09-12 08:18:41.437","DELIVERED","72.06","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-09-12"
